year,store_id,product_id,promotion,holiday,weekday,month,price_level,stock_level,sales_class
2001,13,176,0,1,3,10,4,141,0
2001,40,255,1,0,4,10,4,917,0
2001,42,404,1,0,5,10,5,917,0
2001,9,229,1,1,6,10,3,985,2
2001,50,147,1,0,0,10,3,628,0
2001,27,298,0,0,1,10,4,592,0
2001,66,333,1,0,2,10,4,24,0
2001,5,239,0,1,3,11,4,399,0
2001,29,332,1,1,4,11,3,294,1
2001,37,433,1,0,5,11,5,989,1
2001,38,399,1,1,6,11,4,468,1
2001,83,188,0,0,0,11,4,29,0
2001,8,324,0,1,1,11,5,738,0
2001,65,335,1,0,2,11,5,276,0
2001,86,209,1,0,3,11,4,71,0
2001,17,411,1,1,4,11,2,682,2
2001,71,75,0,0,5,11,5,220,0
2001,89,183,0,0,6,11,5,222,0
2001,45,87,0,0,0,11,3,188,0
2001,4,271,1,0,1,11,1,232,1
2001,36,180,1,1,2,11,4,615,1
2001,70,415,0,1,3,11,1,402,1
2001,31,245,0,1,4,11,1,531,1
2001,19,346,0,0,5,11,4,430,0
2001,61,7,1,0,6,11,3,279,1
2001,54,269,1,0,0,11,5,575,0
2001,39,438,1,1,1,11,3,915,2
2001,91,13,0,0,2,11,3,849,0
2001,74,500,0,0,3,11,4,359,0
2001,90,404,1,0,4,11,2,64,0
2001,19,226,1,1,5,11,5,326,1
2001,39,266,1,1,6,11,5,280,2
2001,67,242,1,1,0,11,4,857,1
2001,45,380,1,0,1,11,2,873,1
2001,13,180,1,0,2,11,2,696,1
2001,92,421,0,1,3,11,1,842,1
2001,58,180,0,0,4,11,1,928,0
2001,20,126,0,1,5,12,3,232,1
2001,92,499,0,1,6,12,5,72,0
2001,72,283,1,1,0,12,5,956,1
2001,61,418,0,0,1,12,5,939,0
2001,39,356,0,1,2,12,3,382,1
2001,1,190,0,1,3,12,2,444,1
2001,3,16,1,0,4,12,2,485,0
2001,77,315,0,1,5,12,5,482,0
2001,92,21,0,1,6,12,2,686,1
2001,62,16,1,0,0,12,5,461,0
2001,63,465,1,0,1,12,2,590,1
2001,25,463,1,1,2,12,4,799,1
2001,56,269,0,1,3,12,1,724,1
2001,33,33,0,0,4,12,4,747,0
2001,38,182,1,1,5,12,1,360,2
2001,6,69,0,0,6,12,2,387,1
2001,58,411,0,0,0,12,4,494,0
2001,44,52,0,1,1,12,5,320,0
2001,45,65,0,1,2,12,4,508,0
2001,32,300,1,0,3,12,2,718,0
2001,45,414,0,1,4,12,2,413,0
2001,61,407,1,1,5,12,1,881,2
2001,47,335,0,0,6,12,4,482,0
2001,21,228,1,1,0,12,2,857,2
2001,80,467,0,0,1,12,4,1,0
2001,85,222,0,1,2,12,3,815,1
2001,75,272,0,1,3,12,2,261,1
2001,36,439,1,0,4,12,1,578,1
2001,99,18,0,0,5,12,1,471,1
2001,19,218,1,1,6,12,5,581,1
2001,20,273,0,1,0,12,2,801,1
2002,57,459,0,0,1,1,5,642,0
2002,18,308,0,0,2,1,1,886,0
2002,47,173,1,1,3,1,2,292,2
2002,49,56,1,0,4,1,3,181,0
2002,14,349,1,0,5,1,4,341,1
2002,15,438,0,0,6,1,2,741,0
2002,31,9,0,0,0,1,5,789,0
2002,1,497,0,0,1,1,2,367,0
2002,54,401,1,0,2,1,1,508,1
2002,3,283,1,0,3,1,1,385,1
2002,16,293,0,0,4,1,1,645,0
2002,87,22,0,1,5,1,4,677,1
2002,57,72,1,0,6,1,2,835,1
2002,75,451,1,1,0,1,1,952,2
2002,12,422,0,1,1,1,1,645,1
2002,74,355,1,0,2,1,3,545,0
2002,96,480,1,1,3,1,1,862,2
2002,16,328,1,0,4,1,5,232,0
2002,72,172,1,1,5,1,1,819,2
2002,76,123,1,1,6,1,5,483,2
2002,24,91,0,0,0,1,4,133,0
2002,28,224,0,0,1,1,4,831,0
2002,8,292,1,1,2,1,2,639,2
2002,92,354,0,1,3,1,3,314,1
2002,36,252,1,1,4,1,2,39,2
2002,90,409,0,1,5,1,1,527,2
2002,8,479,0,1,6,1,4,577,1
2002,58,298,0,0,0,1,5,521,0
2002,60,367,1,1,1,1,2,337,1
2002,50,256,0,0,2,1,4,157,0
2002,28,13,0,0,3,1,5,672,0
2002,92,440,1,0,4,2,5,67,0
2002,41,335,0,0,5,2,1,550,0
2002,100,118,0,0,6,2,2,515,1
2002,64,435,1,1,0,2,5,319,0
2002,27,178,0,1,1,2,4,986,1
2002,63,461,1,1,2,2,2,99,1
2002,17,308,1,1,3,2,1,24,1
2002,73,500,1,0,4,2,1,526,1
2002,33,161,1,0,5,2,4,457,1
2002,84,95,0,0,6,2,5,645,0
2002,77,409,1,1,0,2,1,580,2
2002,92,368,0,1,1,2,1,75,1
2002,29,314,1,0,2,2,5,170,0
2002,13,168,1,0,3,2,5,986,0
2002,46,87,0,1,4,2,5,434,0
2002,35,422,1,0,5,2,3,910,1
2002,6,3,1,0,6,2,3,461,1
2002,82,372,1,1,0,2,5,182,1
2002,69,16,1,0,1,2,5,386,0
2002,47,130,0,0,2,2,4,137,0
2002,25,23,1,0,3,2,1,23,0
2002,66,98,0,0,4,2,2,374,0
2002,10,158,1,0,5,2,3,809,1
2002,56,239,1,0,6,2,3,595,1
2002,30,10,0,0,0,2,5,248,0
2002,5,321,0,1,1,2,5,65,0
2002,33,22,0,1,2,2,5,717,0
2002,65,308,1,1,3,2,2,649,2
2002,18,367,1,1,4,3,3,497,2
2002,96,184,0,1,5,3,2,424,2
2002,49,417,1,1,6,3,1,660,2
2002,11,217,1,0,0,3,2,692,1
2002,85,214,0,1,1,3,4,196,0
2002,26,336,0,0,2,3,3,568,0
2002,63,158,0,1,3,3,2,915,1
2002,89,210,1,0,4,3,3,879,1
2002,86,408,0,0,5,3,5,789,0
2002,59,133,0,1,6,3,2,49,2
2002,27,53,1,1,0,3,3,199,1
2002,49,229,0,0,1,3,2,135,0
2002,77,183,1,0,2,3,2,719,1
2002,33,23,0,1,3,3,2,395,1
2002,98,106,0,1,4,3,4,730,0
2002,99,91,1,0,5,3,4,796,0
2002,1,119,0,1,6,3,2,478,1
2002,21,460,0,1,0,3,2,637,1
2002,55,138,0,0,1,3,3,677,0
2002,6,482,1,0,2,3,5,616,0
2002,92,120,1,1,3,3,1,73,2
2002,81,161,0,1,4,3,5,990,0
2002,69,208,1,1,5,3,3,153,2
2002,95,349,1,1,6,3,4,393,2
2002,5,318,1,1,0,3,3,878,1
2002,3,338,1,1,1,3,3,696,1
2002,53,155,0,0,2,3,1,818,0
2002,23,263,0,1,3,3,5,792,0
2002,53,356,0,0,4,3,4,48,0
2002,37,155,0,1,5,3,3,760,1
2002,74,330,1,0,6,3,1,585,1
2002,74,394,0,0,0,4,3,483,0
2002,83,459,0,1,1,4,3,398,1
2002,17,313,0,1,2,4,5,41,0
2002,85,286,0,1,3,4,5,994,0
2002,78,259,0,0,4,4,1,245,0
2002,73,157,0,1,5,4,3,276,1
2002,1,14,1,0,6,4,3,26,1
2002,51,77,1,0,0,4,3,79,0
2002,45,339,0,0,1,4,2,62,0
2002,77,409,0,0,2,4,2,178,0
2002,4,394,0,1,3,4,3,671,0
2002,62,335,1,0,4,4,5,523,0
2002,65,220,1,0,5,4,1,743,2
2002,32,232,0,1,6,4,5,407,1
2002,34,433,0,0,0,4,1,584,0
2002,92,294,1,1,1,4,4,170,0
2002,95,455,0,0,2,4,3,604,0
2002,72,142,0,0,3,4,3,809,0
2002,39,251,1,0,4,4,2,74,0
2002,26,414,1,1,5,4,4,989,2
2002,34,296,1,1,6,4,2,965,2
2002,54,140,0,1,0,4,5,359,0
2002,3,476,1,1,1,4,2,282,2
2002,50,498,1,1,2,4,1,573,1
2002,12,142,0,0,3,4,3,370,0
2002,65,129,1,0,4,4,5,713,0
2002,54,324,1,1,5,4,4,525,2
2002,5,305,1,0,6,4,3,982,1
2002,94,18,0,1,0,4,5,504,0
2002,94,243,0,0,1,4,4,311,0
2002,57,164,1,0,2,5,1,1,0
2002,17,320,0,1,3,5,1,324,1
2002,47,96,0,0,4,5,4,529,0
2002,23,28,0,1,5,5,3,360,1
2002,79,476,1,0,6,5,1,359,2
2002,85,230,0,1,0,5,5,320,0
2002,14,416,0,0,1,5,3,899,0
2002,66,456,0,1,2,5,4,942,0
2002,75,25,1,0,3,5,1,940,1
2002,51,175,0,0,4,5,1,965,0
2002,38,404,0,0,5,5,2,448,0
2002,64,161,0,1,6,5,2,453,1
2002,98,30,0,1,0,5,3,442,1
2002,38,165,1,0,1,5,3,671,0
2002,50,208,0,0,2,5,4,42,0
2002,98,437,1,0,3,5,4,933,1
2002,82,473,0,0,4,5,4,238,0
2002,30,102,1,1,5,5,2,973,2
2002,79,373,0,1,6,5,1,668,1
2002,91,106,1,0,0,5,1,580,1
2002,51,330,1,0,1,5,4,941,0
2002,63,69,1,0,2,5,2,384,0
2002,98,8,0,1,3,5,4,94,0
2002,52,123,1,1,4,5,5,383,0
2002,38,353,0,1,5,5,3,901,1
2002,97,101,1,0,6,5,2,636,1
2002,88,1,0,0,0,5,1,291,0
2002,79,351,0,0,1,5,5,63,0
2002,30,7,1,1,2,5,3,224,2
2002,51,318,0,1,3,5,3,858,1
2002,81,111,0,1,4,5,3,329,0
2002,5,343,1,1,5,6,2,154,2
2002,29,186,0,1,6,6,2,128,1
2002,4,216,0,1,0,6,2,28,1
2002,10,462,0,1,1,6,1,593,1
2002,56,343,1,1,2,6,1,973,2
2002,17,123,0,0,3,6,1,728,0
2002,74,201,1,0,4,6,5,453,0
2002,17,8,1,1,5,6,5,287,1
2002,84,64,1,1,6,6,4,641,2
2002,88,136,1,1,0,6,4,407,1
2002,69,387,0,1,1,6,3,862,1
2002,34,383,0,0,2,6,3,739,0
2002,6,186,0,0,3,6,2,143,0
2002,53,127,0,0,4,6,3,720,0
2002,66,416,0,1,5,6,3,563,1
2002,77,372,1,1,6,6,5,281,1
2002,43,452,1,1,0,6,1,512,1
2002,75,49,1,0,1,6,3,663,0
2002,23,166,0,0,2,6,4,539,0
2002,55,386,1,0,3,6,4,32,0
2002,80,127,0,1,4,6,3,229,0
2002,95,393,0,1,5,6,2,809,2
2002,75,302,0,0,6,6,4,433,0
2002,16,321,1,0,0,6,3,138,0
2002,8,177,1,0,1,6,4,573,0
2002,4,203,1,1,2,6,3,255,2
2002,4,157,1,1,3,6,5,99,0
2002,56,346,1,0,4,6,4,334,0
2002,25,219,0,0,5,6,3,814,1
2002,67,486,1,1,6,6,5,645,1
2002,96,285,1,0,0,7,3,9,0
2002,67,289,1,1,1,7,3,329,1
2002,27,28,0,1,2,7,2,48,0
2002,93,351,1,0,3,7,3,903,1
2002,32,83,1,1,4,7,4,412,1
2002,50,112,0,0,5,7,1,812,0
2002,61,154,1,1,6,7,3,779,2
2002,51,370,0,1,0,7,4,114,0
2002,19,29,0,1,1,7,3,677,1
2002,21,395,1,1,2,7,1,310,2
2002,5,489,1,1,3,7,1,76,1
2002,82,480,1,1,4,7,3,460,1
2002,92,213,0,1,5,7,4,819,1
2002,42,102,1,1,6,7,5,591,1
2002,61,418,0,1,0,7,2,595,1
2002,22,360,0,1,1,7,3,145,1
2002,21,214,1,0,2,7,4,193,0
2002,70,304,1,1,3,7,1,80,1
2002,1,155,0,1,4,7,4,319,0
2002,5,380,1,0,5,7,3,486,1
2002,12,200,0,0,6,7,4,206,0
2002,90,168,1,0,0,7,4,128,0
2002,46,238,1,0,1,7,3,612,0
2002,34,159,1,0,2,7,3,452,0
2002,49,193,1,0,3,7,5,958,0
2002,78,167,0,1,4,7,3,971,1
2002,90,226,0,1,5,7,1,651,2
2002,45,367,0,0,6,7,4,392,0
2002,27,251,0,0,0,7,1,143,0
2002,73,280,0,0,1,7,2,552,0
2002,26,476,0,0,2,7,2,496,0
2002,47,498,1,0,3,8,3,661,0
2002,86,452,1,1,4,8,4,397,1
2002,56,466,0,1,5,8,3,754,1
2002,94,221,0,0,6,8,5,350,0
2002,63,23,0,0,0,8,1,560,0
2002,48,485,0,0,1,8,3,311,0
2002,61,189,0,0,2,8,5,825,0
2002,81,411,0,1,3,8,1,245,1
2002,26,272,1,0,4,8,3,372,1
2002,36,429,1,1,5,8,3,773,2
2002,1,27,0,1,6,8,3,111,1
2002,8,457,0,1,0,8,5,386,0
2002,99,389,1,1,1,8,1,335,2
2002,52,443,1,1,2,8,4,857,1
2002,79,456,1,1,3,8,5,805,1
2002,47,210,1,1,4,8,5,671,1
2002,56,35,1,1,5,8,5,792,1
2002,86,198,0,1,6,8,1,901,2
2002,14,491,1,1,0,8,2,114,1
2002,90,471,1,0,1,8,4,750,0
2002,28,174,1,0,2,8,4,971,1
2002,87,218,1,1,3,8,4,801,1
2002,78,56,1,0,4,8,2,608,0
2002,88,383,1,0,5,8,5,36,0
2002,2,499,1,0,6,8,2,955,2
2002,26,487,1,0,0,8,4,460,0
2002,14,152,1,1,1,8,5,646,1
2002,59,394,1,1,2,8,1,739,2
2002,56,463,1,1,3,8,4,602,1
2002,7,38,0,0,4,8,5,57,0
2002,3,468,1,0,5,8,1,607,2
2002,23,477,1,0,6,9,2,147,0
2002,18,198,0,1,0,9,5,34,0
2002,38,432,1,1,1,9,5,588,1
2002,99,9,1,0,2,9,2,209,0
2002,15,499,1,1,3,9,1,274,2
2002,64,178,0,1,4,9,2,840,1
2002,89,325,0,0,5,9,4,650,0
2002,28,176,0,0,6,9,3,563,0
2002,74,423,1,1,0,9,2,184,1
2002,39,467,0,0,1,9,4,307,0
2002,57,261,1,1,2,9,5,652,1
2002,17,84,0,1,3,9,4,587,0
2002,86,139,1,1,4,9,5,921,1
2002,90,242,0,0,5,9,3,693,0
2002,44,316,0,0,6,9,3,348,0
2002,25,155,1,0,0,9,2,784,1
2002,17,221,1,1,1,9,3,6,1
2002,13,135,1,0,2,9,2,146,0
2002,84,188,1,0,3,9,1,133,1
2002,25,178,1,0,4,9,5,330,0
2002,68,67,0,1,5,9,2,681,2
2002,10,69,1,1,6,9,3,391,2
2002,67,439,1,0,0,9,3,487,0
2002,18,77,1,0,1,9,5,615,0
2002,100,400,0,1,2,9,5,359,0
2002,86,374,1,0,3,9,1,463,1
2002,34,12,0,1,4,9,1,973,2
2002,8,487,1,1,5,9,3,157,2
2002,40,283,1,0,6,9,5,226,0
2002,83,246,1,0,0,9,2,679,1
2002,42,237,0,0,1,10,2,897,0
2002,41,252,1,1,2,10,5,997,1
2002,6,417,1,1,3,10,4,379,1
2002,52,207,0,0,4,10,1,579,0
2002,26,341,1,1,5,10,4,815,2
2002,64,108,0,0,6,10,2,410,1
2002,98,209,1,1,0,10,5,106,0
2002,59,311,1,0,1,10,2,397,0
2002,56,308,0,0,2,10,1,305,0
2002,59,293,1,1,3,10,2,260,1
2002,70,113,1,0,4,10,5,466,0
2002,33,376,1,0,5,10,5,276,1
2002,53,15,0,0,6,10,5,616,0
2002,22,340,1,0,0,10,1,815,1
2002,21,83,1,1,1,10,2,994,2
2002,70,65,0,0,2,10,1,927,0
2002,70,452,1,1,3,10,1,128,1
2002,4,3,1,0,4,10,2,882,1
2002,94,456,1,0,5,10,4,62,1
2002,75,361,0,0,6,10,2,567,0
2002,62,236,1,0,0,10,1,752,0
2002,62,389,1,0,1,10,3,266,0
2002,94,393,0,1,2,10,4,521,0
2002,95,129,0,0,3,10,4,720,0
2002,24,247,0,1,4,10,3,102,1
2002,55,235,1,0,5,10,4,869,1
2002,9,30,0,1,6,10,2,802,2
2002,3,71,1,1,0,10,3,542,2
2002,31,470,1,0,1,10,3,899,0
2002,40,148,0,0,2,10,3,115,0
2002,36,93,1,0,3,10,2,456,1
2002,24,283,0,0,4,11,4,667,0
2002,95,217,0,1,5,11,4,217,1
2002,6,238,0,0,6,11,5,409,0
2002,66,227,0,0,0,11,2,949,0
2002,84,219,1,1,1,11,4,11,1
2002,92,319,1,1,2,11,5,547,1
2002,75,459,1,1,3,11,5,474,0
2002,4,337,0,1,4,11,1,241,1
2002,79,31,0,0,5,11,2,746,1
2002,6,466,1,1,6,11,5,911,1
2002,94,403,0,1,0,11,3,729,1
2002,51,114,1,1,1,11,3,68,1
2002,62,102,0,1,2,11,1,305,1
2002,57,93,0,1,3,11,5,992,1
2002,66,207,1,1,4,11,3,208,2
2002,79,446,1,0,5,11,5,437,1
2002,75,391,1,1,6,11,3,136,2
2002,8,229,0,0,0,11,2,591,0
2002,26,421,1,0,1,11,4,555,0
2002,51,71,1,1,2,11,3,13,1
2002,45,342,0,1,3,11,2,714,1
2002,44,460,0,0,4,11,4,52,0
2002,5,136,0,1,5,11,1,360,1
2002,70,441,0,0,6,11,4,611,0
2002,26,466,0,0,0,11,2,687,0
2002,68,284,1,1,1,11,3,255,1
2002,19,338,0,0,2,11,1,693,0
2002,84,351,1,0,3,11,5,514,0
2002,97,17,0,1,4,11,1,118,0
2002,20,215,0,1,5,11,4,403,1
2002,12,395,0,1,6,12,2,245,1
2002,47,399,0,1,0,12,1,478,1
2002,1,414,1,1,1,12,1,565,2
2002,90,244,1,0,2,12,3,515,0
2002,14,95,1,1,3,12,4,639,1
2002,64,121,0,1,4,12,3,606,1
2002,38,6,1,1,5,12,3,362,1
2002,37,268,1,0,6,12,4,554,1
2002,11,87,1,0,0,12,1,401,0
2002,100,189,1,1,1,12,2,705,1
2002,77,103,1,0,2,12,2,879,0
2002,3,104,0,0,3,12,4,77,0
2002,33,420,0,0,4,12,4,741,0
2002,6,291,0,0,5,12,2,856,0
2002,50,67,0,0,6,12,2,333,0
2002,10,106,1,0,0,12,5,197,0
2002,5,248,1,1,1,12,4,728,1
2002,23,348,1,1,2,12,3,295,1
2002,10,207,1,1,3,12,1,157,2
2002,44,205,0,0,4,12,1,790,0
2002,2,319,1,1,5,12,5,546,2
2002,13,83,1,1,6,12,4,939,2
2002,40,424,1,1,0,12,1,945,2
2002,2,82,1,1,1,12,1,407,2
2002,84,287,0,1,2,12,1,928,1
2002,65,37,1,0,3,12,2,72,1
2002,63,213,0,1,4,12,5,633,0
2002,73,487,0,1,5,12,3,815,1
2002,17,133,1,0,6,12,2,855,2
2002,9,115,0,0,0,12,4,913,0
2002,75,377,0,0,1,12,5,364,0
2003,15,465,1,1,2,1,2,486,2
2003,24,211,1,1,3,1,2,860,2
2003,38,132,0,1,4,1,5,822,0
2003,35,374,1,1,5,1,4,521,1
2003,94,154,1,0,6,1,5,108,0
2003,95,408,0,0,0,1,5,818,0
2003,49,423,0,0,1,1,4,621,0
2003,69,440,0,0,2,1,2,474,0
2003,62,438,1,1,3,1,4,379,1
2003,60,294,0,1,4,1,3,140,1
2003,50,366,1,0,5,1,4,525,0
2003,78,182,0,0,6,1,3,109,0
2003,75,147,0,0,0,1,5,869,0
2003,9,222,0,0,1,1,1,878,0
2003,34,282,0,0,2,1,5,223,0
2003,76,127,1,1,3,1,3,990,1
2003,99,308,0,0,4,1,4,31,0
2003,35,203,1,0,5,1,3,25,1
2003,1,118,1,1,6,1,1,50,2
2003,40,61,1,1,0,1,5,803,0
2003,64,231,0,0,1,1,3,58,0
2003,22,451,1,1,2,1,2,377,1
2003,60,500,1,1,3,1,5,743,1
2003,64,150,0,1,4,1,5,615,0
2003,93,145,0,0,5,1,3,916,1
2003,72,395,0,1,6,1,3,140,1
2003,11,111,0,0,0,1,1,655,0
2003,14,167,1,1,1,1,2,302,1
2003,60,189,0,0,2,1,3,564,0
2003,30,495,0,0,3,1,1,669,0
2003,35,475,0,1,4,1,3,335,0
2003,85,49,0,1,5,2,5,63,0
2003,37,107,0,1,6,2,5,921,1
2003,5,93,1,0,0,2,5,670,0
2003,83,124,1,0,1,2,5,106,0
2003,78,317,0,1,2,2,4,21,0
2003,26,140,0,1,3,2,5,362,0
2003,62,397,1,1,4,2,2,351,1
2003,4,314,0,0,5,2,5,171,0
2003,89,11,1,0,6,2,4,351,1
2003,42,448,1,1,0,2,3,81,1
2003,89,415,1,0,1,2,3,227,0
2003,18,395,1,1,2,2,4,537,1
2003,40,378,0,1,3,2,5,990,1
2003,72,361,0,0,4,2,1,743,1
2003,39,171,0,1,5,2,2,760,2
2003,14,36,0,1,6,2,5,192,0
2003,32,130,0,1,0,2,4,136,0
2003,51,343,1,1,1,2,5,225,1
2003,38,61,1,1,2,2,4,204,1
2003,97,420,0,0,3,2,5,433,0
2003,23,334,1,1,4,2,1,176,2
2003,63,485,1,1,5,2,1,903,2
2003,15,49,1,0,6,2,2,590,2
2003,97,411,1,1,0,2,2,587,1
2003,25,396,0,0,1,2,4,429,0
2003,17,186,0,1,2,2,1,187,1
2003,97,221,1,0,3,2,2,146,1
2003,66,6,1,0,4,2,4,367,0
2003,78,300,0,0,5,3,2,889,0
2003,53,175,0,1,6,3,1,270,2
2003,51,279,0,0,0,3,5,472,0
2003,39,371,0,0,1,3,3,794,0
2003,51,458,1,0,2,3,1,337,1
2003,70,354,1,0,3,3,2,964,1
2003,6,364,1,0,4,3,3,748,1
2003,67,204,0,1,5,3,1,446,2
2003,7,96,1,0,6,3,2,811,2
2003,51,282,0,1,0,3,1,118,1
2003,72,135,1,0,1,3,4,441,0
2003,42,416,1,0,2,3,2,166,1
2003,64,33,0,1,3,3,3,707,0
2003,15,82,0,1,4,3,1,105,1
2003,29,483,1,1,5,3,2,273,2
2003,33,148,1,1,6,3,5,757,2
2003,94,95,1,1,0,3,2,309,1
2003,27,453,0,1,1,3,1,508,1
2003,36,480,0,0,2,3,5,943,0
2003,29,436,0,1,3,3,3,328,0
2003,38,495,0,1,4,3,5,284,0
2003,57,170,1,1,5,3,1,29,2
2003,97,211,0,0,6,3,5,836,0
2003,27,385,1,1,0,3,1,335,1
2003,55,191,0,0,1,3,5,24,0
2003,33,7,1,0,2,3,4,350,0
2003,68,380,0,1,3,3,3,473,0
2003,86,314,1,1,4,3,3,858,2
2003,66,342,0,1,5,3,3,410,1
2003,10,434,1,0,6,3,4,485,1
2003,5,34,0,1,0,3,3,285,1
2003,74,51,1,1,1,4,5,679,1
2003,97,120,0,0,2,4,2,972,0
2003,38,138,0,0,3,4,4,287,0
2003,13,367,1,1,4,4,4,796,2
2003,31,106,1,1,5,4,1,227,2
2003,47,282,0,0,6,4,4,936,0
2003,100,32,0,0,0,4,3,351,0
2003,88,124,0,1,1,4,4,138,0
2003,52,170,0,0,2,4,4,615,0
2003,56,475,0,0,3,4,5,171,0
2003,15,446,0,0,4,4,5,220,0
2003,29,12,0,1,5,4,4,161,1
2003,8,168,1,1,6,4,3,467,1
2003,5,343,1,1,0,4,5,206,0
2003,29,78,1,1,1,4,2,726,2
2003,47,34,1,1,2,4,5,545,1
2003,68,209,0,1,3,4,1,27,1
2003,76,326,0,0,4,4,1,699,0
2003,45,411,0,1,5,4,4,758,1
2003,2,8,0,0,6,4,4,565,0
2003,27,225,0,0,0,4,3,538,0
2003,95,227,0,1,1,4,2,685,1
2003,36,175,1,0,2,4,3,981,0
2003,36,81,0,0,3,4,3,135,0
2003,26,282,0,0,4,4,1,28,0
2003,43,57,0,0,5,4,2,274,1
2003,27,135,0,1,6,4,2,31,1
2003,69,238,0,0,0,4,5,384,0
2003,20,472,0,1,1,4,4,834,0
2003,11,217,0,0,2,4,4,825,0
2003,74,227,1,1,3,5,1,376,2
2003,38,26,1,1,4,5,1,921,1
2003,6,187,1,1,5,5,5,561,2
2003,72,370,1,1,6,5,5,518,2
2003,23,118,0,0,0,5,3,857,0
2003,47,197,1,0,1,5,4,755,0
2003,90,116,1,0,2,5,5,730,0
2003,46,303,0,0,3,5,2,146,0
2003,12,102,1,0,4,5,3,195,0
2003,90,380,0,0,5,5,3,441,0
2003,13,163,1,1,6,5,4,107,2
2003,62,414,1,1,0,5,4,26,0
2003,82,178,1,0,1,5,4,36,0
2003,89,473,0,0,2,5,1,77,0
2003,97,280,0,0,3,5,4,7,0
2003,60,286,1,1,4,5,1,256,2
2003,43,212,1,0,5,5,5,839,0
2003,76,54,0,0,6,5,2,485,0
2003,100,67,0,0,0,5,2,476,0
2003,68,32,1,0,1,5,3,993,1
2003,5,251,1,0,2,5,3,454,0
2003,37,8,1,0,3,5,3,836,1
2003,72,499,1,0,4,5,2,467,1
2003,92,434,0,1,5,5,3,213,1
2003,31,431,1,0,6,5,1,259,1
2003,9,215,0,1,0,5,3,960,1
2003,51,46,0,0,1,5,5,927,0
2003,29,80,0,0,2,5,3,361,0
2003,78,35,0,1,3,5,1,722,1
2003,40,189,0,1,4,5,2,534,0
2003,41,89,0,0,5,5,2,766,0
2003,86,335,0,1,6,6,2,529,2
2003,11,435,0,1,0,6,1,375,1
2003,23,447,0,0,1,6,2,901,0
2003,1,136,1,1,2,6,4,698,1
2003,46,34,0,1,3,6,3,957,0
2003,21,281,1,0,4,6,1,206,1
2003,90,113,0,0,5,6,3,127,0
2003,36,172,0,0,6,6,5,120,0
2003,54,339,1,1,0,6,3,907,2
2003,87,43,0,0,1,6,1,988,1
2003,57,382,0,0,2,6,4,301,0
2003,1,434,1,1,3,6,4,663,1
2003,63,13,1,0,4,6,2,12,0
2003,54,174,0,1,5,6,4,550,1
2003,55,125,0,1,6,6,5,349,1
2003,40,332,1,1,0,6,5,712,1
2003,15,207,0,1,1,6,3,641,1
2003,21,343,0,1,2,6,5,585,0
2003,47,437,0,1,3,6,1,266,1
2003,73,447,1,1,4,6,2,333,1
2003,53,104,0,0,5,6,5,198,0
2003,9,130,1,1,6,6,2,566,2
2003,74,40,0,0,0,6,2,919,0
2003,52,23,0,1,1,6,3,453,1
2003,57,252,0,0,2,6,1,758,0
2003,26,443,1,1,3,6,3,7,1
2003,41,325,1,0,4,6,5,104,0
2003,35,290,1,0,5,6,5,216,0
2003,63,202,0,1,6,6,2,945,1
2003,25,155,0,0,0,6,4,964,0
2003,90,55,1,1,1,7,2,255,1
2003,75,106,1,1,2,7,1,536,2
2003,38,260,1,1,3,7,4,496,1
2003,2,452,0,0,4,7,4,515,0
2003,7,200,0,0,5,7,4,66,0
2003,82,326,1,1,6,7,5,518,1
2003,91,217,0,0,0,7,1,874,0
2003,34,411,0,1,1,7,5,299,0
2003,91,47,1,0,2,7,2,789,0
2003,17,370,0,1,3,7,2,983,1
2003,43,117,1,1,4,7,2,825,1
2003,59,374,1,1,5,7,2,209,2
2003,51,424,1,0,6,7,5,506,0
2003,54,212,1,0,0,7,4,16,0
2003,24,155,1,0,1,7,1,135,0
2003,25,263,0,1,2,7,3,952,1
2003,71,151,1,0,3,7,3,334,0
2003,52,212,1,0,4,7,2,927,0
2003,70,192,0,0,5,7,5,553,0
2003,88,369,0,0,6,7,2,425,0
2003,33,243,1,0,0,7,5,245,0
2003,49,98,1,1,1,7,4,39,1
2003,29,29,1,0,2,7,1,711,1
2003,63,189,1,0,3,7,2,219,0
2003,22,172,0,1,4,7,1,660,1
2003,26,371,1,1,5,7,4,618,2
2003,28,197,1,1,6,7,3,323,2
2003,85,155,1,0,0,7,2,674,0
2003,49,140,1,1,1,7,3,940,2
2003,71,401,0,0,2,7,1,260,0
2003,81,293,0,1,3,7,1,83,0
2003,84,290,1,0,4,8,3,520,0
2003,49,256,1,1,5,8,4,383,2
2003,20,478,1,0,6,8,1,494,2
2003,86,164,0,1,0,8,5,9,0
2003,92,134,1,1,1,8,1,29,2
2003,63,352,0,0,2,8,1,941,0
2003,61,416,0,0,3,8,5,573,0
2003,49,329,1,0,4,8,1,257,1
2003,71,378,0,1,5,8,4,436,1
2003,1,406,0,0,6,8,5,944,0
2003,96,266,1,1,0,8,1,0,1
2003,13,29,1,0,1,8,5,716,0
2003,94,139,0,0,2,8,1,471,0
2003,87,348,0,1,3,8,1,401,1
2003,51,450,0,0,4,8,2,682,0
2003,56,312,1,1,5,8,1,628,2
2003,83,85,0,0,6,8,2,672,0
2003,62,249,1,0,0,8,1,947,1
2003,32,351,0,0,1,8,4,772,0
