area,bedrooms,age,price,num_floors,zip_code,furnishing_status,property_type,green_area_percent
1676,4,19,341000,2,20001,1,3,36
4612,8,37,922000,2,40001,1,2,20
4248,5,4,937000,1,30002,1,1,37
2112,3,1,427000,5,30001,2,0,28
2260,3,37,437000,1,40001,1,1,46
3509,5,23,785000,1,10001,2,2,28
3124,7,47,635000,1,10001,1,3,29
2533,4,47,395000,5,10005,0,3,8
2405,6,38,510000,4,30002,0,3,47
3363,4,34,659000,3,10004,2,1,22
4221,6,26,827000,1,10002,0,1,12
4317,5,27,875000,4,10003,0,2,32
3197,5,18,679000,5,10001,1,3,43
4535,7,39,886000,2,30001,2,2,49
3670,4,2,782000,5,30001,0,1,24
1960,3,13,411000,1,40001,1,3,49
1042,3,30,226000,1,30001,2,3,33
3390,6,35,686000,1,10005,2,3,11
1863,2,5,396000,1,20001,2,0,35
3395,5,36,635000,2,30002,1,3,22
1719,3,21,352000,1,10003,2,2,6
805,1,24,143000,4,10003,2,1,45
1267,3,28,233000,1,10001,1,2,47
4970,7,24,1041000,5,10004,0,2,33
803,3,1,214000,2,10001,1,2,11
1445,3,44,237000,1,10004,2,1,20
917,3,34,153000,5,40001,0,0,37
3728,5,18,824000,4,10001,2,3,15
3351,5,4,670000,3,10003,2,2,31
1646,3,32,340000,4,30001,2,1,10
3562,4,26,775000,1,10005,2,3,5
1941,3,17,354000,4,10005,1,2,31
2610,5,4,605000,2,40001,1,2,42
1523,2,7,334000,5,10004,0,0,10
1024,3,40,199000,4,40001,1,1,47
2848,5,43,561000,3,30002,0,0,43
2373,4,18,472000,1,10001,1,0,16
2628,5,10,538000,4,10003,1,2,23
2717,4,33,526000,1,40001,1,3,33
2826,5,15,621000,5,30001,1,0,42
4544,6,17,982000,5,10004,2,1,47
1701,3,33,362000,3,40001,2,0,24
2839,6,11,604000,1,10005,1,3,11
809,1,11,130000,1,30002,0,3,9
1060,2,25,193000,5,10002,0,2,36
2473,5,28,549000,4,10002,2,3,36
3019,4,8,631000,3,10001,2,3,36
2860,4,45,532000,1,10004,0,1,14
4513,5,29,948000,5,30002,0,1,39
2419,4,36,437000,4,10002,2,3,17
1120,1,10,205000,1,10004,1,3,7
2142,3,10,413000,4,10002,0,2,7
3176,5,31,674000,1,30001,0,2,39
3632,5,43,725000,2,10001,2,1,20
3624,7,19,791000,3,10001,0,1,37
2794,5,47,513000,4,10003,2,1,7
3758,5,41,773000,2,30001,1,1,50
2838,5,35,492000,1,10004,2,3,46
4290,6,38,828000,4,10005,0,3,49
4477,6,42,896000,2,10003,0,0,11
1918,2,45,358000,5,10005,0,1,12
2404,5,14,492000,1,30001,0,3,37
4827,8,45,928000,1,20002,0,0,48
1035,2,1,203000,1,30002,2,0,34
2769,4,48,493000,5,40001,2,2,15
2708,4,30,606000,2,40001,2,3,29
1175,1,4,256000,4,10002,1,1,45
4330,6,48,828000,5,10003,1,1,21
3435,3,24,641000,2,10001,1,1,28
2370,3,34,432000,5,20001,1,0,27
3360,5,47,655000,3,20002,0,2,38
4191,7,27,855000,2,20002,1,0,39
3765,4,39,788000,1,10002,2,3,11
4443,6,10,914000,4,20001,2,0,22
4650,7,48,943000,2,30002,2,0,24
1672,3,0,346000,5,20001,1,1,27
2052,4,37,415000,1,10003,2,0,32
2114,4,18,424000,2,10005,1,1,43
3698,6,49,752000,3,10005,2,3,43
877,4,26,187000,2,10002,2,1,15
3421,5,18,752000,4,40001,0,1,38
1400,2,2,302000,2,10003,0,0,13
1865,5,3,432000,1,10003,0,3,22
2936,7,41,564000,1,30001,0,2,38
3249,6,3,667000,1,30002,0,3,24
3143,3,14,654000,3,20002,0,3,20
2663,5,29,535000,2,20002,2,2,5
2118,3,0,472000,3,10003,2,0,32
4397,8,32,898000,2,10001,0,3,29
4562,7,7,978000,1,10004,1,3,24
2990,4,21,587000,3,10004,1,0,48
1792,4,4,404000,5,20001,2,2,7
3512,7,16,725000,3,10001,1,1,46
2992,4,31,594000,5,30001,0,2,9
2048,4,8,423000,2,10004,0,1,11
3854,4,12,824000,5,10004,2,2,45
4833,7,39,960000,5,40001,1,2,10
2797,3,45,507000,5,30002,0,2,25
4487,6,14,929000,1,10004,2,2,48
2951,6,20,643000,4,20001,0,2,22
4818,7,14,1011000,5,40001,1,3,45
3910,5,15,805000,2,10001,1,2,26
2770,6,1,603000,3,10002,2,3,45
997,3,25,197000,1,10004,0,0,23
3426,3,43,635000,1,10003,0,0,28
2002,3,41,348000,2,10003,0,1,7
2835,5,22,579000,3,30002,2,1,39
1277,3,32,222000,1,20001,2,3,43
2054,3,43,364000,1,20002,0,3,36
1722,5,38,284000,3,10004,0,2,32
1219,3,45,239000,5,20002,1,3,19
3004,3,45,563000,3,10002,2,3,50
3397,5,14,708000,3,10004,0,0,40
1920,4,20,373000,5,10002,1,3,8
3868,6,3,817000,4,10002,2,1,47
1750,3,36,297000,2,10003,0,1,19
3136,5,4,649000,1,10004,2,2,16
3043,2,32,574000,1,30001,1,2,35
3445,5,27,701000,4,10001,1,1,40
2657,4,7,573000,2,40001,2,2,24
2665,6,21,581000,5,30002,0,2,44
3712,7,8,830000,1,20001,0,3,15
3653,4,15,763000,2,20001,2,3,47
4028,5,43,789000,4,10004,0,0,37
4519,7,32,936000,4,40001,2,2,41
4028,6,41,800000,3,40001,1,2,9
3171,5,44,594000,5,40001,1,0,45
3691,4,4,823000,5,40001,0,1,11
4556,7,11,988000,3,20002,2,2,41
894,1,42,138000,4,20001,0,0,24
3474,4,37,683000,1,20002,1,0,16
2755,4,49,534000,5,40001,2,3,12
1593,3,21,324000,5,40001,2,3,35
2634,3,2,556000,3,10003,2,3,44
2916,4,41,588000,3,20002,0,3,28
4906,6,36,988000,5,10004,2,0,10
4125,6,43,851000,1,20001,1,0,26
3719,5,2,794000,3,20001,1,2,39
3397,7,48,640000,3,20001,0,1,30
4005,6,6,864000,3,30002,2,2,12
1614,3,11,321000,5,30002,1,0,44
1145,3,46,165000,1,10001,0,0,32
3149,3,10,628000,5,20002,2,0,37
1162,3,0,224000,4,10002,0,1,20
3243,5,4,711000,3,20002,2,1,5
3065,5,22,640000,2,20001,0,1,33
2988,4,45,576000,1,40001,2,1,12
3805,7,18,774000,3,10004,0,0,47
4081,6,7,878000,3,10004,2,3,17
1784,4,12,429000,2,10004,2,1,33
2439,3,45,454000,5,20001,2,0,19
1627,4,41,289000,5,40001,0,0,19
3530,5,12,709000,5,10003,0,1,8
4331,5,23,862000,5,10004,0,0,42
3735,7,42,797000,2,30002,0,0,25
4676,8,10,988000,2,20002,1,0,22
926,4,31,138000,1,10004,1,3,32
3977,6,27,822000,2,20001,1,1,45
3856,7,2,826000,2,40001,2,2,28
1403,4,27,254000,2,30001,1,2,39
4249,6,38,868000,4,20002,0,2,29
4946,6,18,1013000,4,20001,0,0,34
4333,7,44,875000,1,30002,2,3,38
4167,6,14,874000,5,10005,2,2,8
4168,7,5,933000,2,10005,1,2,35
4597,7,24,964000,1,30002,2,1,26
2592,4,46,502000,2,30001,0,2,16
3661,5,29,714000,4,10002,0,2,24
4276,7,4,878000,2,20002,1,3,45
4217,3,41,876000,5,20001,2,1,10
2445,2,1,525000,3,20001,0,0,18
2005,2,22,361000,4,40001,1,2,23
3830,4,20,804000,1,30001,0,3,5
3672,5,4,779000,4,10005,0,3,19
3872,6,42,763000,2,20002,1,2,24
2654,5,30,519000,2,10002,0,3,21
4821,6,25,993000,4,20002,0,2,50
3508,4,13,755000,1,20002,1,1,32
4302,7,33,906000,5,10004,1,2,24
2132,4,25,482000,5,30001,2,0,16
1001,3,42,161000,4,10003,2,2,48
4307,5,40,852000,3,20002,2,2,12
1374,4,9,325000,2,10003,2,2,15
1336,3,36,260000,3,40001,2,2,35
2425,3,36,516000,1,10004,1,2,18
2922,4,16,657000,2,30002,2,1,21
1185,2,19,220000,5,10002,0,3,44
4081,5,41,754000,2,20001,0,0,45
1274,4,5,218000,1,30002,1,3,40
1217,3,15,261000,2,10001,2,2,42
4400,5,43,855000,3,30001,0,1,29
1754,3,39,340000,2,20001,0,2,8
2005,4,49,353000,3,10001,0,3,11
4920,5,30,1030000,3,10003,2,1,39
2790,5,35,523000,5,20002,2,0,15
4372,8,1,939000,5,10001,0,3,34
4958,8,32,1010000,3,10002,1,2,30
3513,5,10,750000,1,20002,1,2,44
3003,3,33,568000,4,10002,2,1,8
3920,4,39,755000,1,20002,2,2,37
1766,3,13,394000,2,20002,1,3,20
4232,7,12,925000,4,10003,2,2,50
1488,3,41,274000,4,10004,0,3,41
4501,8,23,919000,5,10005,0,2,48
1141,3,12,250000,3,10003,0,2,38
2524,3,7,544000,4,40001,0,2,37
2592,5,33,515000,4,10002,2,3,32
2559,5,13,522000,1,30002,2,2,38
4012,4,48,757000,3,40001,2,2,50
1789,2,17,359000,1,10003,0,3,13
3062,4,29,643000,5,10001,0,0,22
3282,7,26,664000,2,10004,2,0,32
1751,4,39,342000,3,10003,1,2,27
1522,2,29,306000,2,10001,1,1,19
4189,9,4,933000,2,10003,0,3,37
2879,5,20,620000,1,40001,1,3,5
3517,4,14,708000,5,10005,1,3,40
3132,5,47,601000,3,10003,2,2,46
4176,6,15,838000,5,30002,2,3,45
2300,3,0,473000,3,20002,2,2,46
1085,4,16,212000,5,30002,2,2,33
4295,6,29,850000,2,10005,1,3,37
2865,6,7,638000,4,10001,0,2,11
1568,3,9,288000,2,10001,1,2,35
3857,5,18,762000,5,10003,2,0,22
2961,4,18,625000,5,40001,2,1,38
4093,6,19,843000,1,10002,1,1,22
1746,2,10,327000,3,30002,0,3,37
4135,6,31,852000,4,10004,1,2,49
4950,7,31,1007000,4,10005,2,1,23
2281,3,11,476000,5,10002,1,3,29
2701,4,12,567000,5,10004,1,2,40
4251,5,21,862000,3,20002,2,0,31
4864,8,46,962000,3,20002,1,0,23
854,3,49,119000,5,20002,2,2,38
2623,4,44,506000,1,10004,1,1,26
4262,5,28,870000,5,20002,1,0,8
3879,6,35,791000,1,20002,1,2,27
1632,3,4,342000,4,10001,1,0,21
3606,6,24,753000,5,30001,1,3,13
3290,4,3,656000,2,20001,0,1,31
1127,3,35,212000,4,10004,0,3,32
4110,8,24,886000,3,20001,2,3,43
4100,6,12,784000,3,40001,2,3,41
4475,8,2,998000,1,10003,2,0,50
3854,6,8,857000,1,40001,1,1,9
2943,5,45,582000,1,10005,1,1,37
2111,4,23,373000,3,10002,1,2,50
3991,5,35,798000,2,20002,1,3,29
3338,5,39,639000,3,30001,1,1,13
4783,8,34,986000,4,10003,1,2,42
964,3,3,227000,3,20001,0,0,36
1622,4,7,370000,3,30001,2,2,45
1743,3,9,370000,1,10002,2,0,12
1574,3,38,281000,2,40001,0,0,37
2998,7,35,652000,5,30001,1,2,36
3956,5,48,747000,5,10005,2,2,21
4495,7,9,923000,5,10001,2,3,48
4252,5,27,853000,2,20001,0,2,44
1714,3,37,308000,3,40001,2,1,42
2108,5,0,450000,1,10004,2,3,17
4977,9,23,1064000,1,10002,0,0,30
1313,2,12,251000,4,10002,2,0,15
2720,4,19,573000,2,10001,0,0,22
4394,8,41,856000,1,10004,0,0,26
2209,1,44,366000,4,10003,2,0,35
3990,5,6,864000,1,30001,0,3,13
2355,5,27,466000,4,10005,1,3,40
1604,1,12,293000,3,10003,2,2,22
2079,3,10,467000,4,40001,2,2,30
4377,8,6,981000,5,20002,0,3,38
3701,4,14,730000,3,20001,0,3,43
2187,2,32,403000,3,20002,2,3,24
3561,6,31,728000,2,20001,0,1,20
3479,7,24,739000,2,20002,1,0,30
2906,6,9,592000,4,10001,1,3,18
3568,3,38,654000,4,40001,2,3,33
4753,8,20,1009000,4,40001,0,3,49
3986,6,21,849000,1,40001,2,1,14
4080,5,11,839000,3,10002,2,1,37
3373,4,27,661000,5,10005,1,3,12
3399,6,45,675000,4,10004,2,3,41
4833,7,0,1039000,3,10003,1,3,17
1036,4,41,190000,1,10002,2,2,9
2104,3,37,454000,1,10003,2,3,21
4230,6,49,810000,5,30002,1,1,48
2101,4,21,406000,4,20002,1,1,20
3341,4,44,631000,5,10001,1,2,34
2851,5,2,618000,1,10004,1,0,6
1241,1,4,235000,3,10005,0,3,12
2876,7,45,565000,3,10004,1,3,34
3980,8,2,845000,4,10004,1,1,24
3457,5,37,662000,1,10003,0,0,40
4598,7,27,912000,4,10003,0,2,36
1604,3,48,290000,5,40001,0,1,42
874,2,12,162000,5,20002,0,0,48
2975,4,17,629000,2,10001,1,1,49
4724,7,44,963000,4,10001,2,3,27
2889,3,43,590000,2,10004,1,3,27
840,4,15,182000,5,40001,0,0,18
2881,6,16,618000,2,10001,2,3,38
2422,5,2,505000,3,10003,2,3,26
1141,4,14,242000,2,30001,2,0,22
4852,8,16,1036000,1,20001,1,3,37
2874,4,41,520000,1,30002,2,2,25
1445,1,47,241000,3,10005,0,1,43
1409,2,32,257000,1,40001,2,3,49
1254,3,3,274000,2,10002,1,2,36
3753,4,27,753000,3,20001,1,0,10
2508,4,47,465000,1,10004,2,3,32
4272,7,40,870000,3,10004,1,3,36
3769,6,7,827000,4,10004,2,1,18
3828,6,41,799000,1,30002,0,1,8
3481,8,38,706000,5,30002,1,3,28
4429,7,30,918000,5,30002,1,2,6
3867,6,32,761000,2,10004,2,3,42
2186,5,1,546000,3,10005,2,1,17
4576,8,3,1011000,3,10004,0,2,28
3666,6,48,698000,1,40001,1,1,14
4163,6,5,922000,4,20002,1,2,34
4924,7,32,966000,5,40001,0,1,32
948,1,25,140000,1,10005,2,1,39
4650,9,25,967000,3,10003,2,2,8
2858,4,0,605000,4,10003,0,2,34
1936,4,11,425000,4,10002,1,1,47
986,2,36,140000,4,10001,0,3,49
3654,9,39,750000,1,10003,1,3,12
2050,3,43,371000,5,20002,0,2,43
2133,6,43,438000,2,30001,1,2,25
4993,7,30,1014000,2,30001,1,1,11
4950,8,28,1034000,2,20002,2,2,18
3511,5,16,738000,4,30001,2,3,43
2585,6,9,575000,2,20002,2,2,20
1550,3,3,270000,4,30001,1,1,11
2562,5,1,567000,4,40001,0,3,8
4720,7,27,929000,3,30001,2,1,28
1281,3,38,228000,5,10001,2,1,31
953,1,5,188000,4,10005,1,0,10
2324,2,32,452000,2,30002,1,2,45
2920,5,17,560000,2,10003,0,3,25
3143,7,5,663000,4,20001,0,3,49
2040,3,31,380000,1,20001,1,0,29
860,3,47,121000,5,10001,0,0,18
1738,2,39,315000,5,10001,0,1,7
2439,3,20,458000,5,10004,1,0,45
4920,7,0,1059000,4,30002,2,2,31
4369,6,12,912000,3,20001,1,2,38
2052,5,29,452000,3,10003,2,1,38
971,1,3,172000,2,40001,2,2,43
2258,4,5,505000,2,10005,1,1,43
4349,6,43,859000,1,20002,2,0,9
4997,6,31,996000,2,10003,1,1,19
3122,4,17,676000,1,10002,1,3,32
2436,4,23,481000,2,30002,0,3,25
3915,6,33,803000,3,30001,2,0,5
4890,7,39,984000,1,10001,0,0,43
3804,4,8,783000,5,10004,1,3,50
1129,2,48,188000,1,40001,0,3,34
4440,8,35,934000,1,20001,1,0,15
4694,5,46,900000,2,10001,0,2,13
4907,6,36,970000,5,40001,1,2,25
2141,3,44,306000,4,10005,1,2,46
4463,5,4,928000,2,30002,2,3,45
1015,2,19,229000,3,10003,0,3,11
1138,2,30,241000,5,30001,1,0,7
4862,6,28,990000,5,10003,1,1,14
3508,5,34,739000,4,30002,1,0,17
3952,4,10,844000,5,30001,0,0,42
2550,6,30,541000,2,30002,1,3,16
3221,4,35,599000,3,10005,0,3,41
1509,3,0,325000,3,10001,2,1,32
4526,6,46,871000,4,20001,0,1,48
4442,6,17,896000,2,20001,2,3,33
4793,8,1,1045000,2,10003,1,0,31
1288,3,0,302000,2,10005,0,1,10
846,1,24,88000,4,10001,1,3,45
4159,5,2,867000,1,10003,2,2,44
1200,2,23,198000,3,30002,1,3,22
4790,8,46,969000,4,10003,0,1,40
3957,7,18,816000,1,10003,1,3,40
1190,2,43,200000,2,30001,1,1,34
4653,8,10,1025000,2,10002,0,3,26
1428,4,42,264000,2,30001,0,3,50
3730,8,19,817000,2,40001,2,1,42
2321,3,49,453000,5,10004,1,1,6
1626,3,32,310000,4,20001,1,0,29
2300,4,9,452000,4,20002,1,0,16
4094,5,8,827000,3,10002,2,2,48
3219,6,19,672000,2,40001,2,2,49
1734,2,49,338000,3,10003,0,3,30
3842,4,24,727000,1,40001,2,1,29
2266,4,4,497000,3,10005,2,1,10
4361,8,49,884000,5,10002,1,2,36
1414,3,21,295000,2,20002,0,2,49
1982,4,10,418000,2,20002,1,2,42
4023,8,44,818000,5,40001,0,0,14
3467,6,24,716000,2,10005,1,1,31
930,2,47,108000,2,10003,2,0,11
3783,7,1,771000,1,10004,1,3,15
838,3,36,193000,4,10004,0,0,25
4759,6,18,978000,2,10001,1,3,34
4387,6,20,880000,2,10003,2,2,19
1720,3,8,389000,2,10004,2,3,13
3569,6,28,719000,2,40001,0,2,36
4911,6,24,1012000,1,30002,1,2,44
1292,3,43,235000,3,30002,1,3,19
1931,4,48,336000,4,40001,0,3,8
4321,6,39,881000,4,40001,1,1,49
1110,3,34,194000,3,20001,0,1,12
1538,3,7,350000,2,30001,2,3,36
4041,7,23,870000,4,20002,0,0,31
1345,3,30,272000,5,30002,0,0,49
3261,5,47,564000,5,20002,1,3,49
2604,5,9,566000,2,40001,0,1,49
4012,3,49,784000,5,20001,1,2,29
4610,8,26,957000,4,40001,2,1,31
1613,4,18,296000,3,10005,2,0,38
4924,9,1,1068000,2,40001,1,0,48
2832,5,44,522000,4,10002,0,3,21
1044,1,37,163000,3,10004,0,1,28
1071,2,30,179000,4,30002,0,3,7
4311,5,14,898000,2,10003,1,1,29
2571,5,25,458000,5,20001,2,1,24
2062,1,47,383000,3,20002,2,1,24
3224,3,9,678000,5,20001,0,1,17
1720,2,44,268000,1,40001,2,0,7
4230,5,35,847000,3,10003,2,2,9
3424,5,26,716000,3,30002,1,1,20
4560,6,10,942000,4,20002,2,2,16
2850,5,47,546000,4,10005,1,0,30
4300,4,10,835000,2,20002,2,0,23
1965,3,12,352000,5,30001,1,2,16
1175,3,47,162000,1,10004,0,2,20
2833,4,42,529000,4,40001,1,3,39
945,1,8,227000,4,20002,2,2,8
1231,3,15,252000,4,30001,1,3,45
1504,3,48,206000,5,10002,0,1,12
3432,3,16,696000,1,40001,2,2,10
1763,3,40,332000,2,10001,1,1,9
3034,4,36,572000,1,30001,1,2,21
2841,6,0,628000,4,10002,0,0,35
2628,2,1,572000,5,10004,1,1,29
2908,4,18,585000,1,30001,2,3,43
4868,8,29,997000,1,10001,0,1,31
1738,3,45,292000,3,30002,0,2,44
1606,4,7,361000,1,10002,2,3,22
2263,2,3,455000,2,20002,0,3,49
4215,5,16,869000,3,10002,0,1,17
810,2,7,149000,1,30002,2,2,19
2668,5,16,545000,1,10004,1,3,41
1684,3,17,389000,3,10005,2,1,41
4364,7,31,876000,4,10002,1,2,10
2189,3,39,446000,5,10005,1,1,9
4201,5,13,842000,5,40001,2,3,50
1624,4,44,338000,4,40001,2,2,29
3065,3,23,604000,3,10004,1,1,37
1736,2,25,338000,2,10004,0,0,14
3600,4,48,664000,1,10003,2,2,27
3353,5,1,725000,3,20002,0,3,43
4645,7,39,949000,2,30001,0,1,43
2596,3,42,486000,3,10004,0,3,11
853,1,3,140000,1,30002,1,3,31
1526,3,24,277000,4,40001,1,0,29
3536,6,34,684000,4,40001,0,2,12
3970,6,26,813000,5,20002,2,0,44
2713,5,7,557000,4,10003,2,3,11
2396,4,25,451000,5,10004,1,1,23
2714,4,38,496000,4,10004,2,1,5
3266,5,23,646000,3,30002,2,2,8
3537,5,24,784000,3,10003,1,3,23
1649,5,19,361000,5,20001,2,3,18
2909,5,47,562000,4,40001,2,0,34
802,4,41,145000,5,20002,0,3,47
4869,8,4,996000,2,20001,2,3,13
1692,3,5,381000,4,30002,0,0,29
2830,4,34,573000,3,30001,0,3,32
3960,4,28,800000,3,30002,2,1,21
3176,4,39,631000,5,30002,1,0,23
2733,5,42,535000,5,30001,0,1,32
2180,5,17,456000,2,30002,2,3,40
4481,5,26,908000,2,20001,0,1,39
2090,5,48,338000,1,10003,2,2,45
2440,5,44,519000,5,20002,1,1,38
3482,6,45,646000,5,30002,1,1,50
1787,4,9,412000,2,20002,1,1,6
2018,4,48,393000,1,30002,1,1,18
2155,4,48,403000,5,20002,2,1,21
4935,7,42,933000,2,10003,0,0,21
2360,5,16,504000,3,10001,1,1,28
2218,4,40,465000,5,10002,1,0,42
1754,1,33,313000,4,30001,2,1,9
1783,4,2,385000,3,20002,0,1,21
1774,2,17,344000,5,10002,2,0,13
4933,7,15,1040000,4,30001,1,3,41
4772,9,1,973000,1,20002,0,3,34
1713,5,48,334000,3,30002,2,0,50
836,3,35,120000,1,10002,2,0,37
4187,8,20,896000,3,30001,0,2,50
2511,5,30,552000,1,30002,2,3,32
3820,7,16,795000,4,10004,0,3,10
1595,4,49,258000,2,40001,2,0,17
4836,6,18,1002000,5,20001,1,2,46
3911,5,16,850000,5,30001,1,2,43
2124,5,31,435000,2,20002,0,1,22
1117,3,9,267000,4,10004,0,3,37
3196,5,2,702000,4,10001,2,2,37
2962,4,37,606000,3,20001,1,0,9
3545,5,17,717000,2,10001,1,3,47
2391,5,27,525000,1,10004,0,2,37
3911,5,6,838000,3,30001,2,0,50
4730,7,47,911000,3,30002,1,3,26
2796,4,5,586000,4,20002,0,1,20
2112,2,44,380000,2,10004,1,1,6
2085,4,48,387000,1,20002,1,0,37
3183,6,9,681000,5,10005,2,0,35
4039,5,1,862000,2,10003,2,2,38
2939,4,19,605000,1,10003,1,2,7
2504,3,34,466000,2,20002,2,0,5
1162,3,18,245000,4,40001,1,3,15
3404,5,10,735000,4,20001,0,3,10
2516,2,41,506000,1,30001,2,3,9
4538,6,35,968000,5,20001,0,0,7
3269,6,5,697000,5,40001,2,1,43
1356,4,22,267000,4,20002,1,1,46
1625,4,10,341000,1,10003,0,1,31
3608,5,34,691000,3,20001,1,3,12
3519,4,28,705000,5,20002,2,2,22
4308,6,28,964000,5,10003,0,1,36
4541,8,15,943000,5,30001,0,0,28
2374,5,32,461000,2,30002,1,0,9
4798,7,16,963000,2,10004,2,2,25
2929,6,34,618000,4,10002,1,1,41
3203,6,48,633000,1,30002,0,1,26
4129,6,41,803000,4,10002,0,1,20
1388,2,36,217000,2,30001,1,2,31
2812,3,18,551000,4,10005,0,2,49
2347,4,19,498000,4,20001,1,2,42
1094,2,4,241000,3,10004,0,2,28
2785,3,2,562000,4,10005,1,3,21
3917,5,6,809000,5,40001,2,1,41
2490,6,47,511000,1,20002,1,3,15
1936,3,46,300000,1,10001,1,2,16
2864,6,24,569000,5,30001,1,2,8
1807,3,29,351000,2,10005,1,3,11
3314,5,42,652000,4,10005,1,0,39
4326,7,15,929000,5,10001,1,1,31
2047,1,8,428000,5,30001,2,3,49
4702,9,20,1016000,3,10001,0,1,12
2235,5,43,385000,3,20002,2,2,40
1371,3,11,307000,4,10002,1,3,47
3182,6,13,686000,4,10001,0,0,18
2045,4,38,392000,2,10004,2,0,20
2884,4,1,640000,3,10002,1,0,31
1077,2,27,226000,4,20001,1,0,9
2687,4,23,526000,5,10005,0,2,45
2065,3,18,370000,2,20002,0,0,36
1840,3,13,367000,1,30002,0,2,13
1717,3,18,317000,3,10003,1,1,22
1685,3,37,306000,5,10002,0,3,35
3552,7,45,728000,5,10004,1,2,48
821,2,22,134000,3,20002,0,1,10
3991,5,45,759000,1,10002,0,1,46
3153,4,15,562000,3,30002,0,3,49
1486,3,6,329000,5,30002,1,3,34
1084,4,16,252000,2,10002,0,1,18
4547,6,29,903000,1,40001,1,3,7
1562,2,7,296000,5,10001,2,1,34
3228,6,37,646000,5,10004,2,0,10
3307,4,38,601000,4,40001,0,2,38
828,4,10,217000,2,10003,2,3,6
1706,3,38,293000,5,30001,1,3,14
3904,6,45,793000,5,10003,2,1,35
4799,7,28,985000,3,20001,1,1,14
3794,3,48,672000,3,10002,1,1,43
3306,5,0,687000,4,10004,2,2,47
4409,6,28,847000,5,10002,1,1,23
4353,7,9,929000,1,10003,2,3,37
2253,5,7,471000,5,10002,1,0,13
4156,7,30,847000,1,10002,0,2,42
1315,2,15,294000,2,10004,2,0,11
838,4,5,222000,4,10005,0,2,39
4142,6,33,829000,3,10004,1,0,35
1686,4,37,319000,4,10001,1,2,6
3644,6,13,748000,3,40001,0,0,28
3004,4,30,611000,5,30001,2,2,5
1898,4,43,406000,2,30001,1,0,29
2623,5,44,487000,3,10002,1,1,45
4001,6,13,849000,1,30001,1,3,36
3955,5,15,797000,3,10004,0,2,42
3893,7,40,810000,3,30002,0,0,15
4330,7,19,922000,5,20001,2,0,45
4578,6,41,926000,4,10003,1,0,43
3696,6,21,729000,1,10005,1,2,9
4253,6,29,810000,4,30002,2,3,9
4311,6,41,870000,2,10004,0,1,14
1788,4,43,298000,4,10003,1,3,21
4916,8,43,992000,1,40001,2,0,49
4826,8,18,1006000,2,30002,1,1,15
4979,7,15,1069000,5,20001,2,0,23
2482,3,12,529000,2,10002,1,3,32
4763,7,44,946000,1,40001,0,2,25
1733,4,5,387000,5,10003,1,0,24
4398,9,31,931000,2,10001,0,0,23
4033,5,39,819000,5,30001,1,2,42
2780,4,46,477000,1,10004,2,1,36
2655,4,49,475000,2,30002,2,0,47
3856,4,21,801000,1,10004,0,0,40
1592,2,20,274000,3,40001,1,2,43
1591,2,26,267000,2,30001,1,0,48
2609,4,13,537000,2,10004,1,3,23
3055,6,36,602000,5,20001,1,2,42
4410,7,29,920000,5,10004,2,2,21
2407,4,11,535000,4,30001,0,1,25
1784,5,25,319000,5,10001,2,0,11
4476,8,7,966000,4,40001,0,2,25
4180,5,49,808000,5,30001,0,3,7
1319,1,8,230000,1,10004,2,0,32
1390,1,18,198000,1,30002,2,1,38
1850,2,49,293000,3,40001,0,0,43
4433,6,46,835000,4,30002,1,1,31
1759,5,25,369000,5,10002,0,3,13
1492,4,21,288000,1,20002,0,1,5
4699,8,25,962000,5,20002,2,3,17
3746,5,17,790000,5,40001,2,1,41
1326,2,35,280000,2,10005,2,0,31
4024,6,3,852000,3,10001,2,0,25
3053,7,41,632000,4,30002,1,2,35
4144,6,15,889000,1,30001,0,2,25
4765,6,36,925000,1,20001,0,3,17
2675,5,26,506000,3,10002,2,3,22
2563,3,31,489000,5,20002,2,0,27
1320,3,28,263000,3,10005,2,1,28
1816,4,44,317000,2,10005,2,1,47
916,1,2,145000,4,10002,2,3,46
3233,5,3,727000,1,20001,1,0,44
1383,2,0,313000,3,10004,2,2,43
1194,4,9,258000,3,40001,0,0,45
4588,7,25,924000,3,20001,2,2,16
3568,5,24,691000,5,10002,0,2,20
4967,8,39,991000,3,30001,2,0,37
4660,8,38,997000,5,30002,1,1,34
1073,3,20,205000,5,10002,1,2,49
2813,6,14,607000,1,10001,0,2,30
2189,4,29,507000,2,20002,2,2,37
4366,6,26,940000,4,10001,2,1,45
965,2,28,174000,4,20002,0,0,39
2367,4,49,484000,5,30001,0,0,9
1528,4,2,354000,3,10002,2,1,10
2843,4,15,634000,3,10003,0,2,28
4997,9,20,1060000,5,10002,2,1,34
4296,5,42,864000,2,10002,0,2,15
1578,3,12,342000,2,40001,2,1,41
1013,2,24,166000,1,10001,2,2,16
4562,6,2,988000,4,10004,1,3,23
2376,5,21,467000,4,10002,0,0,22
3248,5,13,666000,4,40001,1,1,30
3736,7,45,770000,5,10001,2,3,13
3917,6,48,781000,1,30001,0,1,28
1391,3,26,269000,5,20002,1,0,37
3520,4,22,718000,4,40001,0,1,22
1513,4,4,335000,1,10005,1,3,25
1735,5,47,352000,5,30001,0,2,28
801,1,1,226000,4,20001,2,1,33
3648,7,18,808000,1,40001,2,3,11
4844,6,26,981000,1,30001,0,0,38
